ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCSTRPO23N000000368,장소,문화시설,13681025,경대서점,,,90802,일반서점,1.16E+18,서울특별시,영등포구,대림동,,783-11,1156013300,1156072000,1.16E+11,도신로4길,19,126.896291,37.50186159,다사466449,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000709,장소,문화시설,14178607,경도서적,,,90802,일반서점,4.42E+18,충청남도,서산시,동문동,,884-8,4421010200,4421053500,4.42E+11,번화1로,47,126.4545536,36.78292896,다바067654,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004167,장소,문화시설,19498283,경도서점,,,90802,일반서점,3.01E+18,대전광역시,중구,안영동,,666-9,3014011900,3014074000,3.01E+11,안영로,16,127.3785363,36.29095794,다바890104,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004158,장소,문화시설,19498273,경문엘리트,,,90802,일반서점,3.02E+18,대전광역시,유성구,송강동,,195-15,3020014700,3020058000,3.02E+11,구즉로,Jan-50,127.3849497,36.43363007,다바896262,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001888,장소,문화시설,15234387,경민문고,,,90802,일반서점,2.73E+18,대구광역시,달서구,본리동,,1201-5,2729011400,2729059000,2.73E+11,본리서2길,9,128.5300948,35.84042173,라마930609,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004687,장소,문화시설,19499202,경복대학교서점,,,90802,일반서점,2.62E+18,부산광역시,부산진구,부전동,,220-12,2623010300,2623052000,2.62E+11,중앙대로680번길,35,129.0611983,35.15354924,마라422853,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003298,장소,문화시설,18053324,경복서점,,,90802,일반서점,4.15E+18,경기도,용인시 수지구,동천동,,877-9,4146510300,4146556000,4.15E+11,수풍로127번길,5,127.09304,37.33495548,다사639262,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000143,장소,문화시설,250721,경북문고,,,90802,일반서점,4.82E+18,경상남도,진주시,상대동,,302-11,4817011900,4817067300,4.82E+11,동진로,194,128.1123785,35.17955648,라라557873,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004741,장소,문화시설,19499260,경북미디어,,,90802,일반서점,4.12E+18,경기도,안양시 만안구,석수동,,221-56,4117110200,4117159000,4.12E+11,예술공원로103번길,60,126.9174804,37.41980141,다사484357,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000018,장소,문화시설,114356,경북서점,,,90802,일반서점,4.32E+18,충청북도,제천시,중앙로1가,,115-8,4315010600,4315052800,4.32E+11,의림대로,88,128.2095541,37.13568219,라사630043,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001907,장소,문화시설,15253906,경북책서점,문경센터,,90802,일반서점,4.73E+18,경상북도,문경시,점촌동,,322-2,4728010100,4728058000,4.73E+11,남산로,33,128.2008293,36.59167044,라바626439,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003568,장소,문화시설,18834206,경산서적,,,90802,일반서점,4.18E+18,경기도,양평군,용문면,조현리,448-19,4183040030,4183040000,4.18E+11,용문산로,340-20,127.6035376,37.52430722,라사091472,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000097,장소,문화시설,115437,경상서점,,,90802,일반서점,4.81E+18,경상남도,창원시 의창구,소계동,,700-13,4812110700,4812151000,4.81E+11,소계로116번길,13,128.5984346,35.25991931,라라999966,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000512,장소,문화시설,14024583,경서서점,,,90802,일반서점,2.63E+18,부산광역시,북구,덕천동,,401-15,2632010400,2632056000,2.63E+11,만덕대로,28,129.0081254,35.21057656,마라372916,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002461,장소,문화시설,15980535,경성대동아서적,,,90802,일반서점,4.42E+18,충청남도,논산시,강경읍,중앙리,11월 29일,4423025026,4423025000,4.42E+11,옥녀봉로51번길,07월 01일,127.0160698,36.16231266,다마564962,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001780,장소,문화시설,15108116,경성대서점,,,90802,일반서점,4.51E+18,전라북도,전주시 덕진구,여의동2가,,681-9,4511313900,4511366500,4.51E+11,쪽구름1길,13,127.0771877,35.87308933,다마618641,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001294,장소,문화시설,14544907,경성사,,,90802,일반서점,4.81E+18,경상남도,창원시 의창구,동읍,용잠리,259-1,4812125032,4812125000,4.81E+11,의창대로900번길,11,128.6893724,35.27804949,마라081987,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003956,장소,문화시설,19498043,경성서점,,,90802,일반서점,4.62E+18,전라남도,광양시,광양읍,구산리,781-5,4623025022,4623025000,4.62E+11,서평7길,10,127.5775176,34.98137933,라라070651,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000033,장소,문화시설,114496,경신서점,,,90802,일반서점,2.92E+18,광주광역시,북구,운암동,,110-54,2917010900,2917060200,2.92E+11,금호로40번길,8,126.889859,35.17299636,다라444865,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005266,장소,문화시설,19500002,경원서점문구,,,90802,일반서점,5.11E+18,강원특별자치도,원주시,무실동,,1868-1,5113011500,5113066000,5.11E+11,무실로,415,127.9300153,37.32856901,라사380255,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000027,장소,문화시설,114435,경인문고,,,90802,일반서점,4.12E+18,경기도,부천시,심곡동,,164-4,4119010200,4119060300,4.12E+11,부천로,32,126.7836725,37.48702943,다사366433,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005144,장소,문화시설,19499829,경인북스,,,90802,일반서점,4.14E+18,경기도,시흥시,거모동,,1742-5,4139012700,4139058100,4.14E+11,군자로,514,126.7849031,37.34453441,다사366275,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001328,장소,문화시설,14606398,경인서적,,,90802,일반서점,2.73E+18,대구광역시,달서구,진천동,,241-8,2729011700,2729061500,2.73E+11,월배로,124-12,128.5277693,35.81448351,라마928580,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004222,장소,문화시설,19498343,경일교재,,,90802,일반서점,3.11E+18,울산광역시,남구,신정동,,157-4,3114010400,3114055000,3.11E+11,번영로191번길,27,129.3230651,35.54127848,마마652287,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000782,장소,문화시설,14181756,경일서적,,,90802,일반서점,2.72E+18,대구광역시,남구,봉덕동,,1298-3,2720010200,2720053000,2.72E+11,중앙대로,150,128.5907929,35.84660463,라마985616,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000527,장소,문화시설,14036462,경일서점,,,90802,일반서점,5.11E+18,강원특별자치도,원주시,우산동,,136-1,5113011100,5113060000,5.11E+11,우산로,70,127.9370347,37.36965761,라사386301,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002670,장소,문화시설,16771141,경제서적,,,90802,일반서점,5.12E+18,강원특별자치도,강릉시,교동,,162-248,5115011000,5115056000,5.12E+11,임영로,192,128.8919166,37.75816428,마사226740,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002604,장소,문화시설,16584526,경주서점,,,90802,일반서점,1.14E+18,서울특별시,서대문구,창천동,,503-13,1141011600,1141058500,1.14E+11,신촌로,17,126.9290243,37.55820471,다사495511,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003627,장소,문화시설,19475053,경주예찬기독서점,,,90802,일반서점,1.14E+18,서울특별시,마포구,성산동,,234-16,1144012500,1144072000,1.14E+11,월드컵북로9길,30,126.9156073,37.55875396,다사483512,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000914,장소,문화시설,14196383,경향신문,,,90802,일반서점,1.15E+18,서울특별시,강서구,내발산동,,678-9,1150010600,1150061100,1.15E+11,강서로,301,126.836089,37.55280817,다사413505,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004823,장소,문화시설,19499355,경향신문사본사,,,90802,일반서점,2.61E+18,부산광역시,중구,보수동1가,,116-16,2611012000,2611054500,2.61E+11,책방골목길,17,129.0269222,35.1033826,마라391797,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005207,장소,문화시설,19499927,경향신문사운암동동림동지국,,,90802,일반서점,5.01E+18,제주특별자치도,제주시,구좌읍,송당리,1375-4,5011025625,5011025600,5.01E+11,중산간동로,2260,126.7842121,33.47131029,다나334979,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003799,장소,문화시설,19497799,경향신문정읍전단공사오리엔트기획,,,90802,일반서점,4.14E+18,경기도,시흥시,은행동,,538-2,4139010600,4139054000,4.14E+11,은행로149번길,1,126.7993907,37.44416361,다사380385,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004856,장소,문화시설,19499393,경희대학교국제캠퍼스서점,명곡지국,,90802,일반서점,4.81E+18,경상남도,창원시 의창구,도계동,,893-11,4812110500,4812153000,4.81E+11,태복산로13번길,17,128.6390794,35.25439139,마라036960,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000187,장소,문화시설,5735081,경희문고,,,90802,일반서점,2.92E+18,광주광역시,북구,신안동,,210-1,2917010600,2917058000,2.92E+11,자미로,64,126.9047169,35.17148744,다라457864,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000043,장소,문화시설,114658,계대서점,,,90802,일반서점,2.73E+18,대구광역시,달서구,신당동,,1793-1,2729010700,2729058500,2.73E+11,서당로7길,54,128.4925392,35.85488756,라마896624,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002273,장소,문화시설,15732159,계룡문고,,,90802,일반서점,5.11E+18,강원특별자치도,원주시,우산동,,205-25,5113011100,5113060000,5.11E+11,우산초교길,74,127.9343895,37.36821667,라사384299,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002148,장소,문화시설,15568673,계룡서적,,,90802,일반서점,4.48E+18,충청남도,예산군,예산읍,예산리,484-1,4481025021,4481025000,4.48E+11,예산로212번길,07월 01일,126.8479412,36.67900357,다바417536,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001554,장소,문화시설,14848714,계림서원,,,90802,일반서점,4.82E+18,경상남도,진주시,평거동,,758-3,4817012600,4817071000,4.82E+11,신평공원길47번길,10월 14일,128.0671397,35.17387691,라라516866,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004237,장소,문화시설,19498373,계림선원서적,,,90802,일반서점,4.51E+18,전라북도,전주시 완산구,중화산동2가,,749-9,4511112800,4511167200,4.51E+11,화산천변6길,07월 04일,127.1152052,35.82107876,다마652583,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004218,장소,문화시설,19498339,계림애플비부산지사,,,90802,일반서점,3.11E+18,울산광역시,중구,성안동,,858-1,3111010900,3111065000,3.11E+11,함월5길,35,129.3050355,35.57596952,마마635326,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003804,장소,문화시설,19497804,계림청주지사,,,90802,일반서점,4.13E+18,경기도,안산시 상록구,본오동,,869-6,4127110400,4127154000,4.13E+11,샘골로7길,01월 18일,126.8645796,37.29307877,다사436217,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000513,장소,문화시설,14025057,계산서점,,,90802,일반서점,3.12E+18,울산광역시,동구,전하동,,664-1,3117010400,3117056000,3.12E+11,진성12길,86,129.427157,35.50891164,마마747253,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003134,장소,문화시설,17769076,계성문고,,,90802,일반서점,5.01E+18,제주특별자치도,제주시,도남동,,83-54,5011012900,5011054000,5.01E+11,도남로,71,126.5280432,33.49401661,다다097006,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001754,장소,문화시설,15079650,계성서점,,,90802,일반서점,4.81E+18,경상남도,창원시 마산회원구,석전동,,238-7,4812710400,4812754500,4.81E+11,석전동9길,38,128.5763127,35.2334968,라라979936,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000163,장소,문화시설,4996089,계양기독교백화점,,,90802,일반서점,4.14E+18,경기도,시흥시,정왕동,,1726-4,4139013200,4139059200,4.14E+11,정왕대로,184,126.73446,37.34754848,다사321278,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002564,장소,문화시설,16327472,고구마,,,90802,일반서점,1.13E+18,서울특별시,도봉구,창동,,601-32,1132010700,1132051200,1.13E+11,덕릉로,253,127.0394125,37.64029814,다사593601,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000857,장소,문화시설,14182807,고래문고,,,90802,일반서점,2.61E+18,부산광역시,중구,보수동1가,,116-31,2611012000,2611054500,2.61E+11,책방골목길,9,129.0263102,35.10371462,마라391797,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004460,장소,문화시설,19498940,고래책방,,,90802,일반서점,1.12E+18,서울특별시,성동구,용답동,,60-17,1120012200,1120079000,,,,127.0525457,37.56478506,다사604518,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004363,장소,문화시설,19498834,고래할인문고,,,90802,일반서점,1.11E+18,서울특별시,종로구,통의동,,7-33,1111010600,1111053000,1.11E+11,효자로7길,23,126.9733613,37.57843259,다사534533,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002745,장소,문화시설,16984068,고려문고,,,90802,일반서점,1.12E+18,서울특별시,동대문구,휘경동,,312-261,1123010900,1123073000,1.12E+11,망우로,14,127.0551322,37.58764058,다사607543,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001505,장소,문화시설,14802841,고려문구,,,90802,일반서점,4.51E+18,전라북도,익산시,마동,,166-51,4514011200,4514058000,4.51E+11,선화로,323,126.9655757,35.94588929,다마518722,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004307,장소,문화시설,19498765,고려문헌사,,,90802,일반서점,1.14E+18,서울특별시,서대문구,연희동,,410-29,1141011700,1141061500,1.14E+11,성산로,309-51,126.9240536,37.5667182,다사491520,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001417,장소,문화시설,14702134,고려서적,,,90802,일반서점,2.73E+18,대구광역시,수성구,신매동,,567-14,2726011800,2726067000,2.73E+11,달구벌대로,3200,128.706623,35.84006294,마마089610,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000363,장소,문화시설,13643922,고려서점,,,90802,일반서점,4.72E+18,경상북도,김천시,교동,,744-10,4715010900,4715057500,4.72E+11,대학로,82,128.095197,36.13514673,라마535932,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001380,장소,문화시설,14664967,고려의학,,,90802,일반서점,4.72E+18,경상북도,구미시,광평동,,341-6,4719011400,4719063000,4.72E+11,박정희로25길,19,128.3547178,36.10892686,라마769905,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000188,장소,문화시설,5803897,고산서점,,,90802,일반서점,2.71E+18,대구광역시,중구,대신동,,279-4,2711015400,2711059500,2.71E+11,달성로,21-19,128.5819755,35.86730918,라마976639,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002154,장소,문화시설,15581326,고서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,모라동,,1323-18,2653010200,2653059100,2.65E+11,백양대로,996,128.9939325,35.19472472,마라360898,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002511,장소,문화시설,16263162,고스트북스,2호점,,90802,일반서점,4.62E+18,전라남도,순천시,연향동,,1466-5,4615011400,4615057000,4.62E+11,대석3길,28,127.5262595,34.94763982,라라023614,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002171,장소,문화시설,15601114,고시24,,,90802,일반서점,1.15E+18,서울특별시,양천구,신정동,,995-6,1147010100,1147065000,1.15E+11,목동로,177,126.864511,37.52430779,다사438474,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001953,장소,문화시설,15309372,고시마당,,,90802,일반서점,1.15E+18,서울특별시,강서구,화곡동,,981-3,1150010300,1150059100,1.15E+11,화곡로,288,126.8484247,37.5500555,다사424502,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002009,장소,문화시설,15394169,고시서림,,,90802,일반서점,1.11E+18,서울특별시,종로구,내자동,,167-2,1111011400,1111053000,1.11E+11,사직로10길,17,126.9706547,37.57506901,다사532529,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002400,장소,문화시설,15896198,고시책사랑,,,90802,일반서점,5.18E+18,강원특별자치도,철원군,갈말읍,신철원리,973-8,5178025621,5178025600,5.18E+11,삼부연로,4,127.3083448,38.14489303,다아832160,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004133,장소,문화시설,19498246,고시친구,,,90802,일반서점,2.92E+18,광주광역시,광산구,신창동,,1131-8,2920011800,2920070000,2.92E+11,신창로,122,126.8385696,35.19604087,다라397891,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003755,장소,문화시설,19497746,고시하우스,,,90802,일반서점,1.14E+18,서울특별시,마포구,서교동,,377-26,1144012000,1144066000,1.14E+11,잔다리로7길,12,126.9171484,37.55319018,다사485505,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003280,장소,문화시설,18035217,고양이서점,,,90800,N,4.15E+18,경기도,용인시 처인구,김량장동,,473-48,4146110100,4146151000,4.15E+11,금령로,118-1,127.2093715,37.23535584,다사742152,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002413,장소,문화시설,15912548,고양이쌤책방,,,90802,일반서점,2.82E+18,인천광역시,부평구,청천동,,301-13,2823710400,2823759200,2.82E+11,길주로494번길,7,126.7172891,37.50727296,다사308456,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004977,장소,문화시설,19499542,고양이책방책보냥,,,90802,일반서점,4.15E+18,경기도,이천시,장호원읍,노탑리,173-15,4150025033,4150025000,4.15E+11,장감로65번길,90,127.6297533,37.12116119,라사115025,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002404,장소,문화시설,15903245,고요서사,,,90802,일반서점,2.63E+18,부산광역시,동래구,온천동,,1249-14,2626010800,2626057000,2.63E+11,아시아드대로,227,129.0668682,35.20437893,마라426910,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
